Id,ict-index,influence,creativity,threat,value_form,web_name,now_cost,position,team,minutes,bps,points-per-game,points-last-game,playing-chance,big_chances_created,attempted_passes,completed_passes,was_home,clean_sheets,assists,open_play_crosses,dribbles
318,49.3,118.6,228.2,145.0,0.3,Tadic,65,MD,SOU,564,93,2.7,1,,0,47,38,False,0,0,1,7
320,34.5,125.0,132.1,88.0,0.4,Oriol Romeu,45,MD,SOU,630,104,2.0,1,,1,108,96,False,0,0,0,1
322,10.1,24.4,59.8,17.0,0.1,Boufal,57,MD,SOU,118,20,1.3,1,,0,20,17,False,0,0,0,1
324,50.6,78.8,225.4,201.0,0.4,Redmond,63,MD,SOU,600,64,2.7,2,,0,36,31,False,0,0,0,2
325,22.3,38.0,97.0,90.0,0.4,Long,58,ST,SOU,319,18,1.7,5,100,0,20,14,False,0,1,0,0
326,10.3,38.0,15.1,51.0,0.1,Austin,62,ST,SOU,61,37,2.2,1,100,0,3,3,False,0,0,0,0
327,13.7,41.0,44.4,65.0,0.1,Gabbiadini,67,ST,SOU,326,49,2.3,1,,0,5,5,False,0,0,0,0
328,17.3,162.4,10.0,0.0,0.2,Butland,50,GK,STK,630,119,3.1,2,,0,31,11,True,0,0,0,0
330,10.4,79.8,10.6,14.0,0.0,Shawcross,49,DF,STK,270,45,3.3,0,0,0,0,0,True,0,0,0,0
331,12.5,72.8,24.4,28.0,0.2,Cameron,44,DF,STK,383,65,2.6,2,50,0,28,19,True,0,0,0,2
332,20.0,110.6,84.9,4.0,0.2,Pieters,50,DF,STK,628,95,1.9,2,100,0,25,16,True,0,0,1,0
335,1.3,11.8,1.2,0.0,0.1,Johnson,43,DF,STK,91,20,0.5,1,,0,0,0,True,0,0,0,0
337,26.5,101.8,94.1,69.0,0.6,Allen,53,MD,STK,623,84,2.3,1,,0,32,26,True,0,0,0,2
342,56.0,162.4,283.5,113.0,0.7,Shaqiri,59,MD,STK,560,112,3.6,5,100,1,29,22,True,0,1,0,0
345,6.4,24.0,29.9,10.0,0.2,Sobhi,48,MD,STK,158,30,2.0,0,,0,0,0,True,0,0,0,0
346,21.2,84.2,89.3,38.0,0.4,Fletcher,50,MD,STK,630,79,2.1,2,100,0,25,16,True,0,0,0,1
347,19.6,73.2,34.4,88.0,0.5,Crouch,49,ST,STK,101,60,3.0,6,,0,7,3,True,0,0,0,0
348,30.3,106.8,59.5,137.0,0.8,Diouf,54,ST,STK,540,88,3.7,9,100,0,21,13,True,0,0,0,0
349,10.9,27.6,29.7,52.0,0.0,Berahino,58,ST,STK,220,16,2.0,0,,0,12,8,True,1,0,0,0
350,18.9,189.4,0.0,0.0,1.1,Fabianski,46,GK,SWA,630,156,4.7,3,,0,15,5,False,0,0,0,0
352,22.7,149.6,63.4,12.0,0.7,Naughton,46,DF,SWA,627,144,4.1,2,,0,63,47,False,0,0,0,2
354,20.4,191.2,2.6,10.0,0.8,Fernndez,45,DF,SWA,630,147,4.0,2,,0,65,54,False,0,0,0,0
356,6.6,42.8,1.0,21.0,0.4,van der Hoorn,45,DF,SWA,198,57,4.3,0,,0,0,0,False,0,0,0,0
357,15.5,118.6,1.9,34.0,0.6,Mawson,50,DF,SWA,630,129,3.3,2,,0,49,42,False,0,0,0,0
358,11.9,66.8,44.4,8.0,0.9,Olsson,50,DF,SWA,626,119,3.9,6,,0,43,34,False,1,0,0,1
359,39.2,61.8,193.2,137.0,0.2,Sigurdsson,82,MD,EVE,479,59,1.8,2,,0,38,26,True,0,0,1,1
360,3.4,13.4,17.4,4.0,0.0,Routledge,53,MD,SWA,133,8,1.3,0,,0,0,0,False,0,0,0,0
365,22.1,90.8,85.0,44.0,0.2,Fer,54,MD,SWA,527,71,2.0,1,,0,26,22,False,0,0,0,0
367,31.2,89.2,172.7,50.0,0.4,Carroll,45,MD,SWA,625,90,2.3,2,,0,58,49,False,0,0,0,0
370,4.3,17.0,19.2,7.0,0.2,Mesa,44,MD,SWA,132,23,1.3,1,,0,22,18,False,0,0,0,0
373,21.5,86.8,57.1,70.0,0.4,Ayew,50,ST,SWA,630,72,2.6,2,100,0,32,32,False,0,0,0,0
374,30.4,99.6,39.1,167.0,0.7,Abraham,56,ST,SWA,535,77,3.7,2,100,0,13,9,False,0,0,0,0
375,8.7,87.2,0.0,0.0,0.8,Lloris,55,GK,TOT,630,132,4.1,6,,0,28,25,False,1,0,0,0
377,22.0,143.6,49.9,26.0,0.7,Alderweireld,60,DF,TOT,630,146,3.9,6,,0,82,64,False,1,0,0,1
379,19.7,99.2,79.0,20.0,1.1,Walker,65,DF,MCI,493,146,5.8,6,100,0,85,76,False,1,0,0,0
380,26.0,156.0,64.7,39.0,0.8,Vertonghen,60,DF,TOT,630,154,4.0,6,,0,60,46,False,1,0,0,1
381,55.8,211.4,235.4,110.0,1.0,Davies,59,DF,TOT,529,177,8.2,16,,0,45,34,False,1,1,0,0
382,24.6,118.2,119.3,8.0,1.3,Trippier,54,DF,TOT,453,149,5.7,14,100,1,54,41,False,1,2,0,0
383,5.7,54.4,1.7,0.0,0.2,Wimmer,44,DF,STK,270,28,1.0,2,25,0,17,13,True,0,0,0,0
384,21.8,101.6,65.4,49.0,0.5,Dier,49,MD,TOT,607,89,2.3,3,,0,45,34,False,1,0,0,1
385,13.1,46.8,49.7,35.0,0.0,Dembl,49,MD,TOT,288,58,2.0,0,0,0,0,0,False,0,0,0,0
387,73.3,188.6,292.5,251.0,0.5,Eriksen,97,MD,TOT,573,169,6.4,3,100,0,46,33,False,1,0,0,1
388,59.4,143.2,203.8,246.0,0.5,Alli,95,MD,TOT,621,104,5.0,2,,0,33,24,False,1,0,0,4
389,6.2,23.4,25.2,14.0,0.0,Wanyama,49,MD,TOT,98,14,1.5,0,0,0,0,0,False,0,0,0,0
390,23.6,30.8,86.1,120.0,0.2,Son,79,MD,TOT,204,42,1.7,1,100,0,1,1,False,0,0,0,0
391,5.3,31.6,21.1,0.0,0.3,Winks,48,MD,TOT,122,30,1.4,3,100,0,64,56,False,1,0,1,1
393,26.8,71.4,110.2,87.0,0.7,Sissoko,54,MD,TOT,318,61,2.4,6,100,0,6,4,False,0,0,0,2
394,89.9,230.0,104.7,563.0,0.7,Kane,128,ST,TOT,618,154,6.4,13,,0,14,13,False,1,0,0,1
397,11.0,110.2,0.1,0.0,0.2,Gomes,45,GK,WAT,630,133,3.4,1,,0,21,16,False,0,0,0,0
398,5.0,47.4,0.9,2.0,0.0,Kaboul,44,DF,WAT,151,35,3.5,0,0,0,0,0,False,0,0,0,0
400,5.3,42.0,10.5,0.0,0.0,Prdl,44,DF,WAT,180,48,6.0,0,0,0,0,0,False,0,0,0,0
401,31.7,157.4,146.2,13.0,0.5,Holebas,50,DF,WAT,540,127,3.8,7,100,1,50,41,False,0,1,1,3
402,11.1,67.0,1.8,42.0,0.0,Britos,45,DF,WAT,203,40,3.3,0,100,0,0,0,False,0,0,0,0
403,13.9,121.4,11.8,6.0,0.2,Kabasele,45,DF,WAT,458,84,2.5,1,100,0,54,45,False,0,0,0,0
404,9.4,70.6,15.3,7.0,-0.1,Janmaat,49,DF,WAT,135,34,2.3,0,100,0,0,0,False,0,0,0,0
405,8.3,68.4,11.4,4.0,0.2,Mariappa,40,DF,WAT,299,37,0.8,1,100,0,59,49,False,0,0,0,0
407,18.9,111.0,65.1,12.0,0.2,Kiko Femena,45,DF,WAT,493,134,5.2,1,100,0,57,51,False,0,0,0,0
408,22.4,74.0,100.0,50.0,0.4,Cleverley,50,MD,WAT,603,87,2.9,2,100,0,60,49,False,0,0,1,0
409,12.5,52.0,31.8,41.0,0.2,Capoue,52,MD,WAT,136,36,2.3,2,,0,60,52,False,0,0,1,0
412,8.0,22.8,46.5,10.0,0.0,Amrabat,50,MD,WAT,198,11,2.0,0,0,0,0,0,False,0,0,0,0
414,39.4,197.6,111.9,83.0,0.8,Doucour,53,MD,WAT,630,152,5.4,10,,0,88,80,False,0,0,0,1
417,8.7,35.4,26.1,25.0,0.4,Deeney,63,ST,WAT,123,30,1.8,2,100,0,14,9,False,0,0,0,0
418,8.4,35.2,15.6,33.0,0.0,Okaka,54,ST,WAT,62,26,7.0,0,,0,0,0,False,0,0,0,0
421,9.9,88.6,10.0,0.0,0.6,Foster,45,GK,WBA,630,117,3.6,1,,0,29,14,True,0,0,0,0
422,16.3,98.8,53.6,10.0,0.1,Nyom,50,DF,WBA,438,108,4.2,0,,0,0,0,True,0,0,0,0
423,12.9,93.0,3.0,33.0,0.8,Evans,49,DF,WBA,360,68,3.3,6,100,0,40,27,True,0,0,0,1
424,19.1,120.0,30.1,40.0,0.5,Dawson,50,DF,WBA,630,119,3.3,1,100,0,22,14,True,0,0,1,1
426,10.7,32.8,60.6,13.0,0.1,Livermore,50,MD,WBA,430,47,2.0,0,100,0,10,9,True,0,0,0,0
428,14.5,56.0,40.4,47.0,0.2,Morrison,55,MD,WBA,205,35,3.3,0,100,0,0,0,True,0,0,0,0
429,3.3,13.2,1.5,18.0,0.0,Yacob,45,MD,WBA,110,6,1.5,0,100,0,0,0,True,0,0,0,0
430,16.3,31.6,60.6,71.0,0.0,McClean,49,MD,WBA,214,20,1.4,0,100,0,5,4,True,0,0,0,0
432,27.3,69.2,124.7,81.0,0.5,Phillips,59,MD,WBA,472,65,3.1,4,100,0,13,10,True,0,1,0,1
433,1.6,11.8,1.6,2.0,0.0,Field,45,MD,WBA,154,12,3.0,0,,0,0,0,True,0,0,0,0
434,21.8,83.0,130.4,5.0,0.3,Brunt,55,MD,WBA,402,90,3.8,2,100,1,26,17,True,0,0,0,0
435,10.4,36.2,7.0,70.0,0.4,Rondn,61,ST,WBA,250,32,1.8,6,,0,16,11,True,0,0,0,1
436,11.2,44.8,24.4,48.0,0.3,Robson-Kanu,49,ST,WBA,136,29,1.4,1,100,0,6,4,True,0,0,0,0
437,32.3,68.4,65.5,189.0,0.3,Rodriguez,58,ST,WBA,624,36,2.3,2,,0,20,14,True,0,0,0,1
440,24.6,116.2,53.6,76.0,1.2,Fonte,49,DF,WHU,433,113,5.8,8,,0,33,25,True,1,0,0,0
441,8.7,64.2,12.1,10.0,0.1,Collins,44,DF,WHU,237,44,2.7,0,0,0,0,0,True,0,0,0,0
442,12.6,116.8,2.0,6.0,1.0,Reid,49,DF,WHU,450,111,4.2,6,100,0,27,21,True,1,0,0,0
443,31.0,92.4,184.6,32.0,1.1,Cresswell,50,DF,WHU,549,115,3.4,6,100,0,40,30,True,1,0,2,0
444,8.0,66.6,12.4,0.0,0.1,Ogbonna,44,DF,WHU,360,57,0.5,0,,0,0,0,True,0,0,0,0
446,11.4,65.2,48.9,0.0,0.6,Masuaku,44,DF,WHU,108,42,3.0,4,,1,5,5,True,0,1,2,0
447,22.7,142.6,81.2,2.0,1.1,Zabaleta,49,DF,WHU,630,124,3.0,9,,0,37,29,True,1,0,1,0
449,18.8,76.4,36.8,75.0,0.2,Ayew,70,MD,WHU,367,78,3.0,3,100,0,31,26,True,1,0,0,1
450,18.1,74.6,89.2,16.0,0.3,Noble,55,MD,WHU,371,76,2.2,3,100,0,41,39,True,1,0,0,1
451,12.0,68.0,27.5,25.0,0.9,Kouyat,50,MD,WHU,379,69,3.4,2,100,0,28,20,True,1,0,0,0
452,13.4,98.6,24.6,10.0,0.2,Obiang,45,MD,WHU,284,83,4.3,0,0,0,0,0,True,0,0,0,0
454,27.8,52.2,111.5,114.0,0.3,Antonio,75,MD,WHU,454,43,2.7,3,100,0,26,18,True,1,0,1,0
458,11.7,39.8,16.2,62.0,0.4,Sakho,55,ST,WHU,100,39,2.0,5,100,0,2,0,True,0,0,1,0
461,10.5,73.6,24.4,8.0,0.5,Suttner,44,DF,BHA,540,92,3.0,0,,0,0,0,False,0,0,0,0
462,1.8,14.4,1.7,2.0,0.1,Malone,43,DF,HUD,57,14,0.5,1,100,0,10,5,True,0,0,0,1
463,16.8,97.0,47.2,24.0,0.6,Bakayoko,50,MD,CHE,402,75,2.3,2,100,0,19,17,True,0,0,0,0
464,20.1,84.8,106.2,8.0,0.3,Martina,43,DF,EVE,390,61,1.0,2,,0,52,43,True,0,0,3,0
468,27.1,172.6,12.5,85.0,0.6,Hegazi,49,DF,WBA,596,130,4.7,1,,0,18,11,True,0,0,0,0
469,13.1,121.6,10.0,0.0,1.4,Pope,45,GK,BUR,324,93,5.3,9,,0,41,16,False,1,0,0,0
470,11.8,96.4,13.1,8.0,0.5,Christensen,55,DF,CHE,345,77,2.2,2,,0,31,26,True,0,0,0,1
472,69.1,256.2,87.3,348.0,0.6,Morata,103,ST,CHE,488,161,7.0,1,,0,5,3,True,0,0,0,2
474,7.3,37.4,16.4,18.0,0.0,James,45,MD,LEI,338,35,2.0,0,0,0,0,0,False,0,0,0,0
475,11.8,28.4,65.1,24.0,0.1,Robertson,48,DF,LIV,180,47,5.5,0,,0,0,0,False,0,0,0,0
477,16.0,68.4,80.9,10.0,0.2,Manquillo,44,DF,NEW,450,80,3.6,2,,0,18,11,True,0,0,0,0
479,9.5,95.2,0.0,0.0,1.0,Hart,45,GK,WHU,630,128,3.1,6,,0,25,15,True,1,0,0,0
482,3.4,25.0,4.8,6.0,0.1,Riedewald,48,DF,CRY,120,24,1.0,1,100,0,11,11,False,0,0,0,1
483,18.5,65.2,46.0,73.0,0.4,Danilo,54,DF,MCI,334,102,4.0,1,,0,0,0,False,0,0,0,0
484,19.7,68.4,100.9,27.0,0.3,Mendy,64,DF,MCI,298,84,4.3,0,0,0,0,0,False,0,0,0,0
485,3.9,32.6,0.3,6.0,0.0,Bartley,44,DF,SWA,75,18,1.5,0,0,0,0,0,False,0,0,0,0
487,44.0,132.6,116.7,193.0,0.4,Chicharito,70,ST,WHU,575,93,3.9,2,,0,21,16,True,1,0,0,0
488,43.9,103.8,76.1,262.0,0.7,Joselu,55,ST,NEW,412,58,3.5,8,,0,21,9,True,0,0,0,0
490,18.9,91.4,41.0,56.0,0.4,Prpper,54,MD,BHA,630,95,2.3,2,,0,32,26,False,0,0,0,0
494,14.6,98.8,43.1,4.0,0.3,Mbemba,40,DF,NEW,408,81,3.0,0,100,0,0,0,True,0,0,0,0
495,25.8,136.6,81.6,40.0,0.3,Merino,50,MD,NEW,537,104,1.9,2,,0,37,23,True,0,0,0,1
496,17.5,69.6,69.9,36.0,0.3,Hayden,45,MD,NEW,465,49,1.7,1,,0,3,1,True,0,0,0,0
497,59.2,127.0,83.1,382.0,0.5,Choupo-Moting,56,MD,STK,558,66,4.3,5,100,0,21,16,True,0,1,0,0
498,4.4,18.6,21.0,4.0,0.1,Walker-Peters,43,DF,TOT,98,33,3.5,1,,0,5,4,False,0,0,0,0
500,19.4,87.8,70.2,35.0,0.5,Lemina,50,MD,SOU,392,85,2.4,2,100,0,69,66,False,0,0,0,3
501,60.9,187.6,122.1,300.0,1.0,Richarlison,62,MD,WAT,570,118,5.7,10,,1,27,21,False,0,1,0,2
510,2.8,25.4,2.4,0.0,0.0,Rice,45,DF,WHU,150,25,0.8,0,,0,0,0,True,0,0,0,0
