Id,ict-index,influence,creativity,threat,value_form,web_name,now_cost,position,team,minutes,bps,points-per-game,points-last-game,playing-chance,big_chances_created,attempted_passes,completed_passes,was_home,clean_sheets,assists,open_play_crosses,dribbles
326,10.3,38.0,15.4,51.0,0.2,Austin,62,ST,SOU,69,40,2.0,1,100,0,1,1,True,0,0,0,0
327,23.6,103.4,47.2,99.0,0.7,Gabbiadini,66,ST,SOU,416,95,3.5,12,,0,12,10,True,0,0,0,1
328,19.1,180.6,10.0,0.0,0.1,Butland,50,GK,STK,720,136,2.8,0,,0,35,7,False,0,0,0,0
330,10.4,79.8,10.6,14.0,0.0,Shawcross,49,DF,STK,270,45,3.3,0,0,0,0,0,False,0,0,0,0
331,14.2,84.6,25.2,32.0,0.1,Cameron,44,DF,STK,473,79,2.0,-1,100,0,21,14,False,0,0,0,3
332,20.6,116.2,85.1,4.0,0.1,Pieters,49,DF,STK,718,103,1.5,-1,100,0,23,14,False,0,0,0,0
335,1.3,11.8,1.2,0.0,0.1,Johnson,43,DF,STK,91,20,0.5,0,,0,0,0,False,0,0,0,0
337,26.5,101.8,94.1,69.0,0.2,Allen,53,MD,STK,623,84,2.3,0,0,0,0,0,False,0,0,0,0
342,57.6,165.0,296.4,113.0,0.5,Shaqiri,60,MD,STK,650,116,3.4,2,100,0,17,15,False,0,0,0,0
345,6.5,25.0,30.0,10.0,0.2,Sobhi,48,MD,STK,195,35,1.8,1,,0,12,6,False,0,0,0,1
346,21.4,86.2,89.4,38.0,0.4,Fletcher,50,MD,STK,720,86,2.1,2,100,0,25,18,False,0,0,0,0
347,19.6,73.2,34.4,88.0,0.4,Crouch,49,ST,STK,101,60,3.0,0,,0,0,0,False,0,0,0,0
348,37.4,142.2,61.1,171.0,1.2,Diouf,54,ST,STK,630,119,4.4,9,100,0,10,6,False,0,1,0,0
349,10.9,27.6,29.7,52.0,0.0,Berahino,58,ST,STK,220,16,2.0,0,,0,0,0,False,0,0,0,0
350,20.3,203.0,0.0,0.0,0.7,Fabianski,46,GK,SWA,720,180,4.9,6,,0,21,12,True,1,0,0,0
352,26.0,175.0,69.4,14.0,0.7,Naughton,46,DF,SWA,717,169,4.4,6,,0,41,31,True,1,0,1,1
354,22.5,211.4,2.9,10.0,0.7,Fernndez,45,DF,SWA,720,174,4.4,7,,0,44,36,True,1,0,0,0
356,6.6,42.8,1.0,21.0,0.1,van der Hoorn,45,DF,SWA,198,57,4.3,0,,0,0,0,True,0,0,0,0
357,16.9,132.2,2.0,34.0,0.6,Mawson,50,DF,SWA,720,154,3.6,6,,0,49,42,True,1,0,0,0
358,15.3,83.8,57.2,12.0,0.9,Olsson,50,DF,SWA,716,144,4.1,6,,0,40,31,True,1,0,0,0
359,43.0,72.6,200.9,156.0,0.2,Sigurdsson,82,MD,EVE,569,69,1.9,2,,0,23,18,False,0,0,0,0
360,3.4,13.4,17.4,4.0,0.0,Routledge,53,MD,SWA,133,8,1.3,0,,0,0,0,True,0,0,0,0
361,1.4,10.4,4.3,0.0,0.4,Britton,45,MD,SWA,224,21,2.7,3,100,0,29,25,True,1,0,0,0
365,23.0,96.8,88.3,44.0,0.3,Fer,54,MD,SWA,599,83,2.0,2,,0,30,25,True,1,0,0,0
367,37.1,119.0,199.6,52.0,0.9,Carroll,45,MD,SWA,715,119,3.0,8,,1,39,30,True,1,1,0,0
370,4.3,17.0,19.2,7.0,0.2,Mesa,44,MD,SWA,132,23,1.3,0,,0,0,0,True,0,0,0,0
373,29.0,108.2,73.4,107.0,0.6,Ayew,50,ST,SWA,720,85,2.9,5,100,1,17,14,True,1,1,1,1
374,44.8,170.4,40.9,238.0,1.4,Abraham,57,ST,SWA,625,130,4.9,13,100,0,14,9,True,1,0,0,0
375,11.0,110.4,0.0,0.0,0.8,Lloris,55,GK,TOT,720,155,4.4,6,,0,22,19,True,1,0,0,0
377,24.9,163.8,52.4,32.0,0.8,Alderweireld,60,DF,TOT,720,174,4.3,7,,0,92,84,True,1,0,0,1
379,23.3,118.2,94.3,22.0,0.7,Walker,66,DF,MCI,583,164,5.3,2,100,1,67,59,True,0,1,0,0
380,30.7,168.4,79.0,59.0,0.7,Vertonghen,60,DF,TOT,720,176,4.1,5,,0,79,68,True,1,0,2,0
381,55.8,211.4,235.4,110.0,1.0,Davies,59,DF,TOT,529,177,8.2,0,,0,0,0,True,0,0,0,0
382,33.9,145.4,180.6,12.0,1.4,Trippier,55,DF,TOT,543,183,6.0,8,100,0,86,76,True,1,0,0,0
383,6.0,57.8,1.7,0.0,0.2,Wimmer,44,DF,STK,315,32,0.8,0,100,0,11,6,False,0,0,0,0
384,27.3,117.2,85.0,69.0,0.5,Dier,49,MD,TOT,697,104,2.4,3,,0,74,68,True,1,0,1,0
385,13.1,46.8,49.7,35.0,0.0,Dembl,49,MD,TOT,288,58,2.0,0,0,0,0,0,True,0,0,0,0
387,88.2,240.8,340.3,300.0,0.8,Eriksen,97,MD,TOT,663,205,7.0,11,100,0,56,49,True,1,0,1,1
388,64.9,147.4,221.7,279.0,0.5,Alli,94,MD,TOT,711,104,4.8,3,,0,35,22,True,1,0,0,1
389,6.2,23.4,25.2,14.0,0.0,Wanyama,48,MD,TOT,98,14,1.5,0,0,0,0,0,True,0,0,0,0
390,25.8,36.4,92.6,130.0,0.2,Son,79,MD,TOT,278,43,1.9,3,100,0,27,25,True,1,0,0,2
391,10.5,43.4,51.4,10.0,0.5,Winks,48,MD,TOT,212,47,1.7,3,100,1,73,69,True,1,0,0,0
393,30.4,79.2,132.1,93.0,0.6,Sissoko,54,MD,TOT,333,71,2.3,1,100,1,15,11,True,0,0,0,1
394,98.7,240.8,107.7,637.0,0.7,Kane,128,ST,TOT,702,154,5.9,2,,0,15,12,True,1,0,0,0
397,14.4,144.6,0.1,0.0,0.4,Gomes,45,GK,WAT,720,153,3.4,3,,0,25,8,True,0,0,0,0
398,5.0,47.4,0.9,2.0,0.0,Kaboul,44,DF,WAT,151,35,3.5,0,0,0,0,0,True,0,0,0,0
400,5.3,42.0,10.5,0.0,0.0,Prdl,44,DF,WAT,180,48,6.0,0,50,0,0,0,True,0,0,0,0
401,34.7,172.2,151.9,22.0,0.7,Holebas,50,DF,WAT,630,135,3.6,2,100,0,36,21,True,0,0,1,1
402,12.7,82.0,2.7,42.0,0.2,Britos,45,DF,WAT,293,54,3.0,2,100,0,49,41,True,0,0,0,0
403,16.7,146.8,12.2,8.0,0.3,Kabasele,45,DF,WAT,548,100,2.3,1,100,0,35,28,True,0,0,0,1
404,9.4,70.6,15.3,7.0,0.0,Janmaat,49,DF,WAT,135,34,2.3,0,100,0,0,0,True,0,0,0,0
405,9.4,78.2,12.5,4.0,0.4,Mariappa,40,DF,WAT,361,51,1.0,2,100,0,43,38,True,0,0,0,0
407,20.7,122.2,71.6,12.0,0.4,Kiko Femena,45,DF,WAT,583,149,4.7,2,100,0,46,39,True,0,0,1,0
408,30.7,124.2,115.7,67.0,0.9,Cleverley,50,MD,WAT,693,127,3.8,10,100,0,60,47,True,0,0,0,0
409,15.5,54.4,33.6,67.0,0.4,Capoue,52,MD,WAT,145,50,2.6,4,,0,7,6,True,0,1,0,0
412,8.0,22.8,46.5,10.0,0.0,Amrabat,50,MD,WAT,198,11,2.0,0,0,0,0,0,True,0,0,0,0
414,45.2,214.0,149.2,87.0,0.8,Doucour,53,MD,WAT,720,168,5.0,2,,0,54,48,True,0,0,1,0
415,7.2,10.6,23.1,39.0,0.2,Pereyra,58,MD,WAT,198,22,1.2,2,100,0,43,38,True,0,0,1,1
417,18.8,75.0,48.5,64.0,0.6,Deeney,63,ST,WAT,150,58,2.5,6,100,0,12,7,True,0,0,0,0
418,8.4,35.2,15.6,33.0,0.0,Okaka,54,ST,WAT,62,26,7.0,0,,0,0,0,True,0,0,0,0
420,1.2,12.2,0.0,0.0,0.1,Myhill,40,GK,WBA,90,7,1.0,1,,0,19,10,False,0,0,0,0
421,9.9,88.6,10.0,0.0,0.2,Foster,45,GK,WBA,630,117,3.6,0,,0,0,0,False,0,0,0,0
422,16.3,98.8,53.6,10.0,0.0,Nyom,50,DF,WBA,438,108,4.2,0,,0,0,0,False,0,0,0,0
423,14.6,109.2,3.4,33.0,0.6,Evans,49,DF,WBA,450,86,3.0,2,100,0,38,32,False,0,0,0,2
424,23.6,147.0,45.7,42.0,0.2,Dawson,50,DF,WBA,720,133,3.1,2,100,0,38,23,False,0,0,1,0
426,12.7,51.6,61.9,13.0,0.3,Livermore,50,MD,WBA,520,65,2.0,2,100,0,35,25,False,0,0,0,0
427,5.7,33.4,11.9,12.0,0.6,Chadli,57,MD,WBA,83,25,10.0,10,75,0,25,19,False,0,0,0,0
428,14.5,56.0,40.4,47.0,0.1,Morrison,55,MD,WBA,205,35,3.3,0,75,0,0,0,False,0,0,0,0
429,3.3,13.2,1.5,18.0,0.0,Yacob,44,MD,WBA,110,6,1.5,0,100,0,0,0,False,0,0,0,0
430,18.5,35.6,60.9,89.0,0.1,McClean,49,MD,WBA,220,23,1.3,1,100,0,2,2,False,0,0,0,2
432,27.3,69.2,124.7,81.0,0.3,Phillips,59,MD,WBA,472,65,3.1,0,100,0,0,0,False,0,0,0,0
433,1.6,11.8,1.6,2.0,0.0,Field,45,MD,WBA,154,12,3.0,0,,0,0,0,False,0,0,0,0
434,21.8,83.0,130.4,5.0,0.1,Brunt,54,MD,WBA,402,90,3.8,0,100,0,0,0,False,0,0,0,0
435,11.1,38.6,11.8,70.0,0.5,Rondn,61,ST,WBA,340,33,1.9,2,,0,25,19,False,0,0,0,1
436,11.2,44.8,24.4,48.0,0.2,Robson-Kanu,49,ST,WBA,136,29,1.4,0,75,0,0,0,False,0,0,0,0
437,33.7,76.6,67.3,193.0,0.4,Rodriguez,57,ST,WBA,707,42,2.3,2,,0,26,17,False,0,0,0,0
440,28.6,154.0,54.0,78.0,1.0,Fonte,49,DF,WHU,523,126,5.2,2,,0,21,15,False,0,0,0,0
441,8.7,64.2,12.1,10.0,0.0,Collins,43,DF,WHU,237,44,2.7,0,0,0,0,0,False,0,0,0,0
442,13.7,128.2,2.0,6.0,0.5,Reid,49,DF,WHU,540,116,3.7,1,100,0,29,23,False,0,0,0,0
443,31.8,98.8,185.9,32.0,0.6,Cresswell,50,DF,WHU,639,123,3.3,2,100,0,25,16,False,0,0,0,0
444,8.0,66.6,12.4,0.0,0.1,Ogbonna,44,DF,WHU,360,57,0.5,0,,0,0,0,False,0,0,0,0
446,11.4,65.2,48.9,0.0,0.7,Masuaku,44,DF,WHU,110,45,2.5,1,,0,0,0,False,0,0,0,0
447,25.0,165.2,82.0,2.0,0.8,Zabaleta,49,DF,WHU,720,136,2.9,2,,0,20,13,False,0,0,0,0
449,18.8,76.4,36.8,75.0,0.1,Ayew,70,MD,WHU,367,78,3.0,0,100,0,0,0,False,0,0,0,0
450,18.1,74.6,89.2,16.0,0.3,Noble,55,MD,WHU,371,76,2.2,0,100,0,0,0,False,0,0,0,0
451,13.3,81.0,27.9,25.0,0.8,Kouyat,50,MD,WHU,469,82,3.2,2,100,0,25,19,False,0,0,0,1
452,16.8,115.8,26.4,25.0,0.0,Obiang,45,MD,WHU,329,90,3.4,0,75,0,23,15,False,0,0,0,2
453,6.1,20.0,26.3,14.0,0.1,Lanzini,68,MD,WHU,160,24,1.3,2,100,0,33,29,False,0,0,0,0
454,38.4,99.6,117.8,166.0,0.5,Antonio,75,MD,WHU,544,63,3.4,8,100,0,21,14,False,0,0,1,3
458,11.9,40.8,17.5,62.0,0.4,Sakho,55,ST,WHU,115,39,1.9,1,100,0,5,3,False,0,0,0,0
461,12.8,91.8,29.3,8.0,0.6,Suttner,44,DF,BHA,630,104,2.9,2,,0,27,21,True,0,0,1,0
462,3.8,28.4,3.4,6.0,0.2,Malone,43,DF,HUD,137,30,0.7,1,100,0,33,24,False,0,0,0,0
463,26.8,155.2,62.1,51.0,1.1,Bakayoko,51,MD,CHE,492,108,3.3,9,100,0,64,53,False,0,0,0,6
464,20.1,84.8,106.2,8.0,0.3,Martina,43,DF,EVE,390,61,1.0,0,,0,0,0,False,0,0,0,0
468,29.5,196.6,12.8,85.0,0.2,Hegazi,48,DF,WBA,686,141,4.3,1,,0,34,25,False,0,0,0,0
469,15.6,147.0,10.0,0.0,1.4,Pope,45,GK,BUR,414,113,5.0,4,,0,20,10,True,0,0,0,0
470,11.8,96.4,13.1,8.0,0.5,Christensen,55,DF,CHE,345,77,2.2,0,,0,0,0,False,0,0,0,0
472,69.1,256.2,87.3,348.0,0.6,Morata,102,ST,CHE,488,161,7.0,0,0,0,0,0,False,0,0,0,0
474,7.3,37.4,16.4,18.0,0.0,James,45,MD,LEI,338,35,2.0,0,0,0,0,0,True,0,0,0,0
475,11.8,28.4,65.1,24.0,0.0,Robertson,48,DF,LIV,180,47,5.5,0,,0,0,0,True,0,0,0,0
477,18.7,83.4,93.0,10.0,0.2,Manquillo,44,DF,NEW,540,91,3.2,1,,0,38,24,False,0,0,0,2
479,15.0,140.6,10.0,0.0,1.2,Hart,44,GK,WHU,720,162,3.9,9,,1,46,17,False,0,1,0,0
481,3.7,10.2,7.1,19.0,0.2,Brown,53,MD,BHA,103,14,1.3,1,100,0,4,3,True,0,0,0,0
482,3.5,25.2,5.1,6.0,0.1,Riedewald,48,DF,CRY,124,27,1.0,1,100,0,2,1,True,0,0,0,0
483,18.5,65.2,46.0,73.0,0.4,Danilo,53,DF,MCI,334,102,4.0,0,,0,0,0,True,0,0,0,0
484,19.7,68.4,100.9,27.0,0.0,Mendy,64,DF,MCI,298,84,4.3,0,0,0,0,0,True,0,0,0,0
485,3.9,32.6,0.3,6.0,0.0,Bartley,44,DF,SWA,75,18,1.5,0,0,0,0,0,True,0,0,0,0
487,48.2,140.2,149.5,195.0,0.4,Chicharito,70,ST,WHU,649,100,3.6,2,,0,20,17,False,1,0,0,0
488,47.8,105.2,101.1,275.0,0.7,Joselu,55,ST,NEW,479,63,3.3,2,,0,15,12,False,0,0,0,1
490,21.6,105.4,43.5,66.0,0.4,Prpper,54,MD,BHA,720,101,2.1,1,100,0,38,28,True,0,0,0,1
494,14.6,98.8,43.1,4.0,0.2,Mbemba,40,DF,NEW,408,81,3.0,0,100,0,0,0,False,0,0,0,0
495,26.8,144.4,83.6,40.0,0.3,Merino,50,MD,NEW,564,113,1.8,1,,0,22,18,False,0,0,0,1
496,24.8,119.2,82.5,47.0,0.7,Hayden,45,MD,NEW,555,69,2.3,6,,0,28,25,False,0,0,0,0
497,60.8,133.0,93.5,382.0,0.5,Choupo-Moting,56,MD,STK,648,76,4.0,2,100,0,19,18,False,0,0,0,0
498,4.4,18.6,21.0,4.0,0.1,Walker-Peters,42,DF,TOT,98,33,3.5,0,,0,0,0,True,0,0,0,0
500,22.9,109.0,74.8,44.0,0.4,Lemina,50,MD,SOU,482,109,2.3,2,100,0,57,53,True,0,0,0,6
501,65.1,189.0,139.9,323.0,1.2,Richarlison,62,MD,WAT,660,129,5.6,5,,0,27,20,True,0,1,1,1
510,2.8,25.4,2.4,0.0,0.0,Rice,44,DF,WHU,150,25,0.8,0,,0,0,0,False,0,0,0,0
512,23.9,82.0,70.2,87.0,0.3,Jes,58,MD,STK,371,61,3.7,4,100,0,7,6,False,0,1,0,0
513,12.3,66.6,47.0,9.0,0.0,Martins Indi,49,DF,STK,346,61,0.7,-1,25,0,13,11,False,0,0,0,0
518,35.2,130.8,55.7,165.0,0.6,Wood,66,ST,BUR,479,82,4.7,7,,0,18,16,True,0,0,0,0
519,8.2,53.0,28.8,1.0,0.2,Clucas,50,MD,SWA,324,50,1.8,1,,0,3,2,True,0,0,0,0
520,13.0,121.8,5.2,4.0,0.7,Snchez,60,DF,TOT,451,130,4.3,6,100,0,107,104,True,1,0,0,1
522,10.0,24.6,27.2,49.0,0.1,Sabiri,50,MD,HUD,158,24,2.7,0,,0,0,0,False,0,0,0,0
524,5.6,23.2,27.8,5.0,0.0,Burke,54,MD,WBA,35,16,2.5,0,100,0,0,0,False,0,0,0,0
525,9.2,58.8,13.3,20.0,0.1,Hoedt,50,DF,SOU,270,60,3.3,0,,0,0,0,True,0,0,0,0
527,13.5,34.8,28.4,72.0,0.5,Carrillo,55,MD,WAT,397,53,2.3,1,,0,14,12,True,0,0,0,1
532,3.4,16.0,9.6,8.0,-0.1,Aurier,59,DF,TOT,96,2,-0.5,0,100,0,0,0,True,0,0,0,0
533,13.2,93.2,32.3,6.0,0.9,Krychowiak,50,MD,WBA,450,94,3.8,7,,0,53,39,False,0,1,0,3
535,7.5,26.4,42.8,6.0,0.1,Sanches,49,MD,SWA,220,27,1.5,0,25,0,0,0,True,0,0,0,0
539,11.2,27.4,65.1,20.0,0.2,Vlasic,55,MD,EVE,168,26,1.7,2,,0,29,22,False,0,0,1,5
542,7.1,11.8,15.1,52.0,0.3,Bony,59,ST,SWA,168,15,1.8,0,75,0,0,0,True,0,0,0,0
543,4.3,15.2,4.7,25.0,0.1,Zappacosta,59,DF,CHE,66,5,1.0,1,,0,24,20,False,0,0,0,1
548,18.7,66.0,13.0,111.0,0.9,Niasse,50,ST,EVE,137,40,4.7,1,,0,4,2,False,0,0,0,0
